org,repo,workflow,ref,url,runner,self_hosted,supported
docker,unleash-proxy,.github/workflows/push-docker-releases.yml,main,https://github.com/docker/unleash-proxy/blob/7384565a13d87e0665d835f5356b999e769194fb/.github/workflows/push-docker-releases.yml,ubuntu-latest,0,1
docker,unleash-proxy,.github/workflows/push-ecr-releases.yml,main,https://github.com/docker/unleash-proxy/blob/7384565a13d87e0665d835f5356b999e769194fb/.github/workflows/push-ecr-releases.yml,ubuntu-latest,0,1
docker,unleash-proxy,.github/workflows/release.yml,main,https://github.com/docker/unleash-proxy/blob/7384565a13d87e0665d835f5356b999e769194fb/.github/workflows/release.yml,ubuntu-latest,0,1
docker,unleash-proxy,.github/workflows/release_changelog.yml,main,https://github.com/docker/unleash-proxy/blob/7384565a13d87e0665d835f5356b999e769194fb/.github/workflows/release_changelog.yml,ubuntu-latest,0,1
docker,volumes-backup-extension,.github/workflows/build-scan-push.yaml,main,https://github.com/docker/volumes-backup-extension/blob/6f1c72f1f68243adfaa679e088254c07092bfb23/.github/workflows/build-scan-push.yaml,ubuntu-latest,0,1
docker,volumes-backup-extension,.github/workflows/e2e.yaml,main,https://github.com/docker/volumes-backup-extension/blob/6f1c72f1f68243adfaa679e088254c07092bfb23/.github/workflows/e2e.yaml,ubuntu-latest,0,1
docker,volumes-backup-extension,.github/workflows/hadolint.yaml,main,https://github.com/docker/volumes-backup-extension/blob/6f1c72f1f68243adfaa679e088254c07092bfb23/.github/workflows/hadolint.yaml,ubuntu-latest,0,1
docker,vscode-extension,.github/workflows/build.yml,main,https://github.com/docker/vscode-extension/blob/35c722aadc0483a1d6d683cf0a4e4170b2af32fb/.github/workflows/build.yml,ubuntu-latest,0,1
docker,vscode-extension,.github/workflows/lint.yml,main,https://github.com/docker/vscode-extension/blob/35c722aadc0483a1d6d683cf0a4e4170b2af32fb/.github/workflows/lint.yml,ubuntu-latest,0,1
docker,vscode-extension,.github/workflows/prepare-release.yml,main,https://github.com/docker/vscode-extension/blob/35c722aadc0483a1d6d683cf0a4e4170b2af32fb/.github/workflows/prepare-release.yml,ubuntu-latest,0,1
docker,vscode-extension,.github/workflows/verify.yml,main,https://github.com/docker/vscode-extension/blob/35c722aadc0483a1d6d683cf0a4e4170b2af32fb/.github/workflows/verify.yml,ubuntu-latest,0,1
docker,webgpudd,.github/workflows/build.yml,main,https://github.com/docker/webgpudd/blob/337da3eac5be6af3262975ad4e402f7e1880e781/.github/workflows/build.yml,macos-latest,0,1
docker,webgpudd,.github/workflows/build.yml,main,https://github.com/docker/webgpudd/blob/337da3eac5be6af3262975ad4e402f7e1880e781/.github/workflows/build.yml,ubuntu-latest,0,1
docker,welcome-to-docker,.github/workflows/merge-main-into-small-image.yml,main,https://github.com/docker/welcome-to-docker/blob/c8cd4b31b2f1f06bb865fe7a0d328f2d85777353/.github/workflows/merge-main-into-small-image.yml,ubuntu-latest,0,1
