org,repo,workflow,fork,archived,stars,visibility,ref,ref_type,ref_resolved_to,ref_resolved_type,workflow_type,workflow_url,jobs_count,workflow_status,parent_workflows,event_triggers
docker,kind,.github/actions/setup-env/action.yaml,1,0,2,public,main,branch,b25a6ed649a1707e2ea78d9b5c2ddc23d42127da,commit,action,https://github.com/docker/kind/blob/b25a6ed649a1707e2ea78d9b5c2ddc23d42127da/.github/actions/setup-env/action.yaml,1,,,
docker,labs-ai-tools-for-devs,.github/workflows/extension.yml,0,0,362,public,main,branch,5f84f06cdcd8a44ab24a8e4bc7ae7284c58b7518,commit,workflow,https://github.com/docker/labs-ai-tools-for-devs/blob/5f84f06cdcd8a44ab24a8e4bc7ae7284c58b7518/.github/workflows/extension.yml,1,,,release
docker,labs-ai-tools-for-devs,.github/workflows/prompts-docker.yml,0,0,362,public,main,branch,5f84f06cdcd8a44ab24a8e4bc7ae7284c58b7518,commit,workflow,https://github.com/docker/labs-ai-tools-for-devs/blob/5f84f06cdcd8a44ab24a8e4bc7ae7284c58b7518/.github/workflows/prompts-docker.yml,1,,,push
docker,labs-ai-tools-for-devs,.github/workflows/test-extension.yml,0,0,362,public,main,branch,5f84f06cdcd8a44ab24a8e4bc7ae7284c58b7518,commit,workflow,https://github.com/docker/labs-ai-tools-for-devs/blob/5f84f06cdcd8a44ab24a8e4bc7ae7284c58b7518/.github/workflows/test-extension.yml,1,,,push
docker,labs-ai-tools-vscode,.github/workflows/build-release.yml,0,0,97,public,main,branch,ead8023a944b45fbdb2eeb0d659a7f0812bfdb2f,commit,workflow,https://github.com/docker/labs-ai-tools-vscode/blob/ead8023a944b45fbdb2eeb0d659a7f0812bfdb2f/.github/workflows/build-release.yml,1,,,release
docker,labs-ai-tools-vscode,.github/workflows/extension-tests.yml,0,0,97,public,main,branch,ead8023a944b45fbdb2eeb0d659a7f0812bfdb2f,commit,workflow,https://github.com/docker/labs-ai-tools-vscode/blob/ead8023a944b45fbdb2eeb0d659a7f0812bfdb2f/.github/workflows/extension-tests.yml,1,,,"push,pull_request"
docker,labs-tape,.github/workflows/ci.yaml,0,0,9,public,main,branch,5bcb16e9cee6d2fc798817b2b10698abbc9bc9be,commit,workflow,https://github.com/docker/labs-tape/blob/5bcb16e9cee6d2fc798817b2b10698abbc9bc9be/.github/workflows/ci.yaml,1,,,"pull_request,push"
docker,libkv,.github/workflows/dummy.yml,0,0,856,public,master,branch,dfacc563de57ee17ca54bb3b6b2a004454f3ce41,commit,workflow,https://github.com/docker/libkv/blob/dfacc563de57ee17ca54bb3b6b2a004454f3ce41/.github/workflows/dummy.yml,1,,,"workflow_dispatch,push,pull_request"
docker,login-action,.github/workflows/ci.yml,0,0,1296,public,master,branch,28fdb31ff34708d19615a74d67103ddc2ea9725c,commit,workflow,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,16,,,"workflow_dispatch,schedule,push"
docker,login-action,.github/workflows/codeql.yml,0,0,1296,public,master,branch,28fdb31ff34708d19615a74d67103ddc2ea9725c,commit,workflow,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/codeql.yml,1,,,"push,pull_request"
docker,login-action,.github/workflows/pr-assign-author.yml,0,0,1296,public,master,branch,28fdb31ff34708d19615a74d67103ddc2ea9725c,commit,workflow,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/pr-assign-author.yml,1,,,pull_request_target
docker,login-action,.github/workflows/publish.yml,0,0,1296,public,master,branch,28fdb31ff34708d19615a74d67103ddc2ea9725c,commit,workflow,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/publish.yml,1,,,release
docker,login-action,.github/workflows/test.yml,0,0,1296,public,master,branch,28fdb31ff34708d19615a74d67103ddc2ea9725c,commit,workflow,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/test.yml,1,,,"push,pull_request"
docker,login-action,.github/workflows/validate.yml,0,0,1296,public,master,branch,28fdb31ff34708d19615a74d67103ddc2ea9725c,commit,workflow,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/validate.yml,2,,,"push,pull_request"
docker,login-action,./action.yml,0,0,1296,public,master,branch,28fdb31ff34708d19615a74d67103ddc2ea9725c,commit,action,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/./action.yml,1,,,
docker,mcp-community-registry,.github/workflows/cancel-pulumi-lock.yml,1,0,1,public,main,branch,b9cb254ef65a65621591c1d34aa3a27154255903,commit,workflow,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/cancel-pulumi-lock.yml,1,,,workflow_dispatch
docker,mcp-community-registry,.github/workflows/ci.yml,1,0,1,public,main,branch,b9cb254ef65a65621591c1d34aa3a27154255903,commit,workflow,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/ci.yml,2,,,"push,pull_request"
docker,mcp-community-registry,.github/workflows/claude.yml,1,0,1,public,main,branch,b9cb254ef65a65621591c1d34aa3a27154255903,commit,workflow,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/claude.yml,1,,,"issue_comment,pull_request_review_comment,issues,pull_request_review"
docker,mcp-community-registry,.github/workflows/deploy-production.yml,1,0,1,public,main,branch,b9cb254ef65a65621591c1d34aa3a27154255903,commit,workflow,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/deploy-production.yml,1,,,push
docker,mcp-community-registry,.github/workflows/deploy-staging.yml,1,0,1,public,main,branch,b9cb254ef65a65621591c1d34aa3a27154255903,commit,workflow,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/deploy-staging.yml,2,,,push
docker,mcp-community-registry,.github/workflows/release.yml,1,0,1,public,main,branch,b9cb254ef65a65621591c1d34aa3a27154255903,commit,workflow,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/release.yml,2,,,release
docker,mcp-community-registry,.github/workflows/sync-db.yml,1,0,1,public,main,branch,b9cb254ef65a65621591c1d34aa3a27154255903,commit,workflow,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/sync-db.yml,1,,,workflow_dispatch
docker,mcp-gateway,.github/workflows/ci.yml,0,0,925,public,main,branch,b8846496261e7aa5872f2404b42a23853c98e83a,commit,workflow,https://github.com/docker/mcp-gateway/blob/b8846496261e7aa5872f2404b42a23853c98e83a/.github/workflows/ci.yml,1,,,pull_request
docker,mcp-gateway,.github/workflows/main.yml,0,0,925,public,main,branch,b8846496261e7aa5872f2404b42a23853c98e83a,commit,workflow,https://github.com/docker/mcp-gateway/blob/b8846496261e7aa5872f2404b42a23853c98e83a/.github/workflows/main.yml,1,,,push
docker,mcp-gateway,.github/workflows/validate.yml,0,0,925,public,main,branch,b8846496261e7aa5872f2404b42a23853c98e83a,commit,workflow,https://github.com/docker/mcp-gateway/blob/b8846496261e7aa5872f2404b42a23853c98e83a/.github/workflows/validate.yml,2,,,"workflow_dispatch,push,pull_request"
docker,mcp-gateway-oauth-helpers,.github/workflows/ci.yml,0,0,1,public,main,branch,dc700b161b8895a8c56792e838abcfd79e12a75b,commit,workflow,https://github.com/docker/mcp-gateway-oauth-helpers/blob/dc700b161b8895a8c56792e838abcfd79e12a75b/.github/workflows/ci.yml,2,,,"pull_request,push"
docker,mcp-inspector,.github/workflows/main.yml,1,0,37,public,main,branch,eb705399584b0e78564be968cdc52be3be5371f0,commit,workflow,https://github.com/docker/mcp-inspector/blob/eb705399584b0e78564be968cdc52be3be5371f0/.github/workflows/main.yml,2,,,"push,pull_request,release"
docker,mcp-registry,.github/workflows/ci.yaml,0,0,319,public,main,branch,d0b993978e0760abaa0a99bceff87410715093e0,commit,workflow,https://github.com/docker/mcp-registry/blob/d0b993978e0760abaa0a99bceff87410715093e0/.github/workflows/ci.yaml,1,,,pull_request
docker,mcp-registry,.github/workflows/security-review-changes.yaml,0,0,319,public,main,branch,d0b993978e0760abaa0a99bceff87410715093e0,commit,workflow,https://github.com/docker/mcp-registry/blob/d0b993978e0760abaa0a99bceff87410715093e0/.github/workflows/security-review-changes.yaml,1,,,workflow_dispatch
docker,mcp-registry,.github/workflows/security-review-manual.yaml,0,0,319,public,main,branch,d0b993978e0760abaa0a99bceff87410715093e0,commit,workflow,https://github.com/docker/mcp-registry/blob/d0b993978e0760abaa0a99bceff87410715093e0/.github/workflows/security-review-manual.yaml,1,,,workflow_dispatch
docker,mcp-registry,.github/workflows/security-review-trigger.yaml,0,0,319,public,main,branch,d0b993978e0760abaa0a99bceff87410715093e0,commit,workflow,https://github.com/docker/mcp-registry/blob/d0b993978e0760abaa0a99bceff87410715093e0/.github/workflows/security-review-trigger.yaml,1,,,pull_request
docker,mcp-registry,.github/workflows/update-pins.yaml,0,0,319,public,main,branch,d0b993978e0760abaa0a99bceff87410715093e0,commit,workflow,https://github.com/docker/mcp-registry/blob/d0b993978e0760abaa0a99bceff87410715093e0/.github/workflows/update-pins.yaml,1,,,"schedule,workflow_dispatch"
docker,metadata-action,.github/workflows/ci.yml,0,0,1053,public,master,branch,8d8c7c12f7b958582a5cb82ba16d5903cb27976a,commit,workflow,https://github.com/docker/metadata-action/blob/8d8c7c12f7b958582a5cb82ba16d5903cb27976a/.github/workflows/ci.yml,20,,,"schedule,push,pull_request"
docker,metadata-action,.github/workflows/pr-assign-author.yml,0,0,1053,public,master,branch,8d8c7c12f7b958582a5cb82ba16d5903cb27976a,commit,workflow,https://github.com/docker/metadata-action/blob/8d8c7c12f7b958582a5cb82ba16d5903cb27976a/.github/workflows/pr-assign-author.yml,1,,,pull_request_target
docker,metadata-action,.github/workflows/publish.yml,0,0,1053,public,master,branch,8d8c7c12f7b958582a5cb82ba16d5903cb27976a,commit,workflow,https://github.com/docker/metadata-action/blob/8d8c7c12f7b958582a5cb82ba16d5903cb27976a/.github/workflows/publish.yml,1,,,release
docker,metadata-action,.github/workflows/test.yml,0,0,1053,public,master,branch,8d8c7c12f7b958582a5cb82ba16d5903cb27976a,commit,workflow,https://github.com/docker/metadata-action/blob/8d8c7c12f7b958582a5cb82ba16d5903cb27976a/.github/workflows/test.yml,1,,,"push,pull_request"
docker,metadata-action,.github/workflows/validate.yml,0,0,1053,public,master,branch,8d8c7c12f7b958582a5cb82ba16d5903cb27976a,commit,workflow,https://github.com/docker/metadata-action/blob/8d8c7c12f7b958582a5cb82ba16d5903cb27976a/.github/workflows/validate.yml,2,,,"push,pull_request"
docker,metadata-action,./action.yml,0,0,1053,public,master,branch,8d8c7c12f7b958582a5cb82ba16d5903cb27976a,commit,action,https://github.com/docker/metadata-action/blob/8d8c7c12f7b958582a5cb82ba16d5903cb27976a/./action.yml,1,,,
docker,model-cards,.github/workflows/publish-model-card.yml,0,0,8,public,main,branch,44388cee95ad2e0b43c04c198144686a1a3b993b,commit,workflow,https://github.com/docker/model-cards/blob/44388cee95ad2e0b43c04c198144686a1a3b993b/.github/workflows/publish-model-card.yml,1,,,workflow_dispatch
docker,model-cli,.github/workflows/build.yml,0,1,33,public,main,branch,b16c59b3d07b70451072007e887266480503e67c,commit,workflow,https://github.com/docker/model-cli/blob/b16c59b3d07b70451072007e887266480503e67c/.github/workflows/build.yml,1,,,"push,pull_request,workflow_dispatch"
docker,model-cli,.github/workflows/validate.yml,0,1,33,public,main,branch,b16c59b3d07b70451072007e887266480503e67c,commit,workflow,https://github.com/docker/model-cli/blob/b16c59b3d07b70451072007e887266480503e67c/.github/workflows/validate.yml,2,,,"workflow_dispatch,push,pull_request"
docker,model-distribution,.github/workflows/ci.yml,0,1,24,public,main,branch,c9b8f36a9043b5c41fc0b78f28615c3d2bb0265b,commit,workflow,https://github.com/docker/model-distribution/blob/c9b8f36a9043b5c41fc0b78f28615c3d2bb0265b/.github/workflows/ci.yml,1,,,"push,pull_request"
docker,model-distribution,.github/workflows/verify-registry-push-pull.yml,0,1,24,public,main,branch,c9b8f36a9043b5c41fc0b78f28615c3d2bb0265b,commit,workflow,https://github.com/docker/model-distribution/blob/c9b8f36a9043b5c41fc0b78f28615c3d2bb0265b/.github/workflows/verify-registry-push-pull.yml,2,,,workflow_dispatch
docker,model-runner,.github/workflows/ci.yml,0,0,218,public,main,branch,7fdb6508a1dfe6cc929cb1d4c1ff287a21054867,commit,workflow,https://github.com/docker/model-runner/blob/7fdb6508a1dfe6cc929cb1d4c1ff287a21054867/.github/workflows/ci.yml,1,,,"pull_request,push"
docker,model-runner,.github/workflows/cli-build.yml,0,0,218,public,main,branch,7fdb6508a1dfe6cc929cb1d4c1ff287a21054867,commit,workflow,https://github.com/docker/model-runner/blob/7fdb6508a1dfe6cc929cb1d4c1ff287a21054867/.github/workflows/cli-build.yml,1,,,"push,pull_request,workflow_dispatch"
docker,model-runner,.github/workflows/cli-validate.yml,0,0,218,public,main,branch,7fdb6508a1dfe6cc929cb1d4c1ff287a21054867,commit,workflow,https://github.com/docker/model-runner/blob/7fdb6508a1dfe6cc929cb1d4c1ff287a21054867/.github/workflows/cli-validate.yml,2,,,"workflow_dispatch,push,pull_request"
docker,model-runner,.github/workflows/dmr-daily-check.yml,0,0,218,public,main,branch,7fdb6508a1dfe6cc929cb1d4c1ff287a21054867,commit,workflow,https://github.com/docker/model-runner/blob/7fdb6508a1dfe6cc929cb1d4c1ff287a21054867/.github/workflows/dmr-daily-check.yml,1,,,"schedule,workflow_dispatch"
docker,model-runner,.github/workflows/integration-test.yml,0,0,218,public,main,branch,7fdb6508a1dfe6cc929cb1d4c1ff287a21054867,commit,workflow,https://github.com/docker/model-runner/blob/7fdb6508a1dfe6cc929cb1d4c1ff287a21054867/.github/workflows/integration-test.yml,1,,,"workflow_dispatch,push"
docker,model-runner,.github/workflows/promote-to-latest.yml,0,0,218,public,main,branch,7fdb6508a1dfe6cc929cb1d4c1ff287a21054867,commit,workflow,https://github.com/docker/model-runner/blob/7fdb6508a1dfe6cc929cb1d4c1ff287a21054867/.github/workflows/promote-to-latest.yml,1,,,workflow_dispatch
docker,model-runner,.github/workflows/release.yml,0,0,218,public,main,branch,7fdb6508a1dfe6cc929cb1d4c1ff287a21054867,commit,workflow,https://github.com/docker/model-runner/blob/7fdb6508a1dfe6cc929cb1d4c1ff287a21054867/.github/workflows/release.yml,2,,,workflow_dispatch
docker,node-sdk,.github/workflows/ci.yml,0,0,35,public,main,branch,47ac3bcd0a6e9f0d4e5a7192e293437ddca0ae55,commit,workflow,https://github.com/docker/node-sdk/blob/47ac3bcd0a6e9f0d4e5a7192e293437ddca0ae55/.github/workflows/ci.yml,3,,,"push,pull_request"
docker,node-sdk,.github/workflows/release.yml,0,0,35,public,main,branch,47ac3bcd0a6e9f0d4e5a7192e293437ddca0ae55,commit,workflow,https://github.com/docker/node-sdk/blob/47ac3bcd0a6e9f0d4e5a7192e293437ddca0ae55/.github/workflows/release.yml,1,,,push
docker,node-sdk-legacy,.github/workflows/main.yml,0,1,115,public,main,branch,e224ebd6c4ea4c4d71bd173635015efa00d8b860,commit,workflow,https://github.com/docker/node-sdk-legacy/blob/e224ebd6c4ea4c4d71bd173635015efa00d8b860/.github/workflows/main.yml,1,,,"push,pull_request"
docker,node-sdk-legacy,.github/workflows/release.yml,0,1,115,public,main,branch,e224ebd6c4ea4c4d71bd173635015efa00d8b860,commit,workflow,https://github.com/docker/node-sdk-legacy/blob/e224ebd6c4ea4c4d71bd173635015efa00d8b860/.github/workflows/release.yml,1,,,push
docker,notary-official-images,.github/workflows/ci.yml,0,0,16,public,master,branch,6f17ffbcfd207a1783f20b65ba85d9577c84214f,commit,workflow,https://github.com/docker/notary-official-images/blob/6f17ffbcfd207a1783f20b65ba85d9577c84214f/.github/workflows/ci.yml,1,,,"pull_request,push"
docker,octoguard,.github/workflows/octoguard.yml,0,0,6,public,main,branch,5026ef5da09df2b11f218fd72889a601ab0181ea,commit,workflow,https://github.com/docker/octoguard/blob/5026ef5da09df2b11f218fd72889a601ab0181ea/.github/workflows/octoguard.yml,1,,,"workflow_call,workflow_dispatch,pull_request,push"
docker,packaging,.github/workflows/.build.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/.build.yml,3,,,workflow_call
docker,packaging,.github/workflows/build-buildx.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/build-buildx.yml,1,,,"push,pull_request"
docker,packaging,.github/workflows/build-cagent.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/build-cagent.yml,1,,,"push,pull_request"
docker,packaging,.github/workflows/build-compose.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/build-compose.yml,1,,,"push,pull_request"
docker,packaging,.github/workflows/build-containerd.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/build-containerd.yml,1,,,"push,pull_request"
docker,packaging,.github/workflows/build-credential-helpers.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/build-credential-helpers.yml,1,,,"push,pull_request"
docker,packaging,.github/workflows/build-docker-cli.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/build-docker-cli.yml,1,,,"push,pull_request"
docker,packaging,.github/workflows/build-docker-engine.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/build-docker-engine.yml,1,,,"push,pull_request"
docker,packaging,.github/workflows/build-model.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/build-model.yml,1,,,"push,pull_request"
docker,packaging,.github/workflows/labeler.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/labeler.yml,1,,,pull_request_target
docker,packaging,.github/workflows/nightly.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/nightly.yml,2,,,"workflow_dispatch,schedule"
docker,packaging,.github/workflows/release-buildx.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/release-buildx.yml,1,,,workflow_dispatch
docker,packaging,.github/workflows/release-cagent.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/release-cagent.yml,1,,,workflow_dispatch
docker,packaging,.github/workflows/release-compose.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/release-compose.yml,1,,,workflow_dispatch
docker,packaging,.github/workflows/release-containerd.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/release-containerd.yml,1,,,workflow_dispatch
docker,packaging,.github/workflows/release-credential-helpers.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/release-credential-helpers.yml,1,,,workflow_dispatch
docker,packaging,.github/workflows/release-docker-cli.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/release-docker-cli.yml,1,,,workflow_dispatch
docker,packaging,.github/workflows/release-docker-engine.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/release-docker-engine.yml,1,,,workflow_dispatch
docker,packaging,.github/workflows/release-model.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/release-model.yml,1,,,workflow_dispatch
docker,packaging,.github/workflows/validate.yml,0,0,29,public,main,branch,ee5da0eac6c184291575b80f18bae334abe28a4a,commit,workflow,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/validate.yml,1,,,"push,pull_request"
docker,sbom-cli-plugin,.github/workflows/release.yaml,0,0,160,public,main,branch,b17d47dc0b20061e7924e835716caef3c6cc6a46,commit,workflow,https://github.com/docker/sbom-cli-plugin/blob/b17d47dc0b20061e7924e835716caef3c6cc6a46/.github/workflows/release.yaml,2,,,push
docker,sbom-cli-plugin,.github/workflows/validations.yaml,0,0,160,public,main,branch,b17d47dc0b20061e7924e835716caef3c6cc6a46,commit,workflow,https://github.com/docker/sbom-cli-plugin/blob/b17d47dc0b20061e7924e835716caef3c6cc6a46/.github/workflows/validations.yaml,6,,,"workflow_dispatch,push,pull_request"
docker,scout-action,.github/workflows/release-branch.yml,0,0,129,public,main,branch,f8c776824083494ab0d56b8105ba2ca85c86e4de,commit,workflow,https://github.com/docker/scout-action/blob/f8c776824083494ab0d56b8105ba2ca85c86e4de/.github/workflows/release-branch.yml,3,,,"pull_request,workflow_dispatch"
docker,scout-action,.github/workflows/release.yml,0,0,129,public,main,branch,f8c776824083494ab0d56b8105ba2ca85c86e4de,commit,workflow,https://github.com/docker/scout-action/blob/f8c776824083494ab0d56b8105ba2ca85c86e4de/.github/workflows/release.yml,1,,,"push,workflow_dispatch,workflow_call"
docker,scout-action,./action.yaml,0,0,129,public,main,branch,f8c776824083494ab0d56b8105ba2ca85c86e4de,commit,action,https://github.com/docker/scout-action/blob/f8c776824083494ab0d56b8105ba2ca85c86e4de/./action.yaml,1,,,
docker,scout-cli,.github/workflows/release-branch.yml,0,0,414,public,main,branch,fc529c7bfb840839af93a4bec124be599e7a4901,commit,workflow,https://github.com/docker/scout-cli/blob/fc529c7bfb840839af93a4bec124be599e7a4901/.github/workflows/release-branch.yml,3,,,"pull_request,workflow_dispatch"
docker,scout-cli,.github/workflows/release.yml,0,0,414,public,main,branch,fc529c7bfb840839af93a4bec124be599e7a4901,commit,workflow,https://github.com/docker/scout-cli/blob/fc529c7bfb840839af93a4bec124be599e7a4901/.github/workflows/release.yml,1,,,"push,workflow_dispatch,workflow_call"
docker,setup-buildx-action,.github/workflows/ci.yml,0,0,1215,public,master,branch,1583c0f09d26c58c59d25b0eef29792b7ce99d9a,commit,workflow,https://github.com/docker/setup-buildx-action/blob/1583c0f09d26c58c59d25b0eef29792b7ce99d9a/.github/workflows/ci.yml,25,,,"workflow_dispatch,schedule,push,pull_request"
docker,setup-buildx-action,.github/workflows/pr-assign-author.yml,0,0,1215,public,master,branch,1583c0f09d26c58c59d25b0eef29792b7ce99d9a,commit,workflow,https://github.com/docker/setup-buildx-action/blob/1583c0f09d26c58c59d25b0eef29792b7ce99d9a/.github/workflows/pr-assign-author.yml,1,,,pull_request_target
docker,setup-buildx-action,.github/workflows/publish.yml,0,0,1215,public,master,branch,1583c0f09d26c58c59d25b0eef29792b7ce99d9a,commit,workflow,https://github.com/docker/setup-buildx-action/blob/1583c0f09d26c58c59d25b0eef29792b7ce99d9a/.github/workflows/publish.yml,1,,,release
docker,setup-buildx-action,.github/workflows/test.yml,0,0,1215,public,master,branch,1583c0f09d26c58c59d25b0eef29792b7ce99d9a,commit,workflow,https://github.com/docker/setup-buildx-action/blob/1583c0f09d26c58c59d25b0eef29792b7ce99d9a/.github/workflows/test.yml,1,,,"push,pull_request"
docker,setup-buildx-action,.github/workflows/validate.yml,0,0,1215,public,master,branch,1583c0f09d26c58c59d25b0eef29792b7ce99d9a,commit,workflow,https://github.com/docker/setup-buildx-action/blob/1583c0f09d26c58c59d25b0eef29792b7ce99d9a/.github/workflows/validate.yml,2,,,"push,pull_request"
docker,setup-buildx-action,./action.yml,0,0,1215,public,master,branch,1583c0f09d26c58c59d25b0eef29792b7ce99d9a,commit,action,https://github.com/docker/setup-buildx-action/blob/1583c0f09d26c58c59d25b0eef29792b7ce99d9a/./action.yml,1,,,
docker,setup-compose-action,.github/workflows/ci.yml,0,0,30,public,main,branch,23d018c8d3d7324668ae2253ab48526ce0fc2bad,commit,workflow,https://github.com/docker/setup-compose-action/blob/23d018c8d3d7324668ae2253ab48526ce0fc2bad/.github/workflows/ci.yml,4,,,"workflow_dispatch,schedule,push,pull_request"
docker,setup-compose-action,.github/workflows/pr-assign-author.yml,0,0,30,public,main,branch,23d018c8d3d7324668ae2253ab48526ce0fc2bad,commit,workflow,https://github.com/docker/setup-compose-action/blob/23d018c8d3d7324668ae2253ab48526ce0fc2bad/.github/workflows/pr-assign-author.yml,1,,,pull_request_target
docker,setup-compose-action,.github/workflows/publish.yml,0,0,30,public,main,branch,23d018c8d3d7324668ae2253ab48526ce0fc2bad,commit,workflow,https://github.com/docker/setup-compose-action/blob/23d018c8d3d7324668ae2253ab48526ce0fc2bad/.github/workflows/publish.yml,1,,,release
docker,setup-compose-action,.github/workflows/test.yml,0,0,30,public,main,branch,23d018c8d3d7324668ae2253ab48526ce0fc2bad,commit,workflow,https://github.com/docker/setup-compose-action/blob/23d018c8d3d7324668ae2253ab48526ce0fc2bad/.github/workflows/test.yml,1,,,"workflow_dispatch,push,pull_request"
docker,setup-compose-action,.github/workflows/validate.yml,0,0,30,public,main,branch,23d018c8d3d7324668ae2253ab48526ce0fc2bad,commit,workflow,https://github.com/docker/setup-compose-action/blob/23d018c8d3d7324668ae2253ab48526ce0fc2bad/.github/workflows/validate.yml,2,,,"workflow_dispatch,push,pull_request"
docker,setup-compose-action,./action.yml,0,0,30,public,main,branch,23d018c8d3d7324668ae2253ab48526ce0fc2bad,commit,action,https://github.com/docker/setup-compose-action/blob/23d018c8d3d7324668ae2253ab48526ce0fc2bad/./action.yml,1,,,
docker,setup-docker-action,.github/workflows/ci.yml,0,0,65,public,master,branch,efe9e3891a4f7307e689f2100b33a155b900a608,commit,workflow,https://github.com/docker/setup-docker-action/blob/efe9e3891a4f7307e689f2100b33a155b900a608/.github/workflows/ci.yml,13,,,"workflow_dispatch,schedule,push,pull_request"
