org,repo,workflow,ref,url,runner,self_hosted,supported
awslabs,amazon-datazone-mcp-server,.github/workflows/pre-commit.yml,main,https://github.com/awslabs/amazon-datazone-mcp-server/blob/d494ebb6bae4c09422dd2b7ec977467d239e59da/.github/workflows/pre-commit.yml,ubuntu-latest,0,1
awslabs,amazon-datazone-mcp-server,.github/workflows/pull-request-lint.yml,main,https://github.com/awslabs/amazon-datazone-mcp-server/blob/d494ebb6bae4c09422dd2b7ec977467d239e59da/.github/workflows/pull-request-lint.yml,ubuntu-latest,0,1
awslabs,amazon-datazone-mcp-server,.github/workflows/python.yml,main,https://github.com/awslabs/amazon-datazone-mcp-server/blob/d494ebb6bae4c09422dd2b7ec977467d239e59da/.github/workflows/python.yml,ubuntu-latest,0,1
awslabs,amazon-datazone-mcp-server,.github/workflows/scanners.yml,main,https://github.com/awslabs/amazon-datazone-mcp-server/blob/d494ebb6bae4c09422dd2b7ec977467d239e59da/.github/workflows/scanners.yml,ubuntu-latest,0,1
awslabs,amazon-datazone-mcp-server,.github/workflows/scorecard-analysis.yml,main,https://github.com/awslabs/amazon-datazone-mcp-server/blob/d494ebb6bae4c09422dd2b7ec977467d239e59da/.github/workflows/scorecard-analysis.yml,ubuntu-latest,0,1
awslabs,amazon-datazone-mcp-server,.github/workflows/semgrep.yml,main,https://github.com/awslabs/amazon-datazone-mcp-server/blob/d494ebb6bae4c09422dd2b7ec977467d239e59da/.github/workflows/semgrep.yml,ubuntu-latest,0,1
awslabs,amazon-datazone-mcp-server,.github/workflows/stale.yml,main,https://github.com/awslabs/amazon-datazone-mcp-server/blob/d494ebb6bae4c09422dd2b7ec977467d239e59da/.github/workflows/stale.yml,ubuntu-latest,0,1
awslabs,amazon-datazone-mcp-server,.github/workflows/trivy.yml,main,https://github.com/awslabs/amazon-datazone-mcp-server/blob/d494ebb6bae4c09422dd2b7ec977467d239e59da/.github/workflows/trivy.yml,ubuntu-latest,0,1
awslabs,amazon-denseclus,.github/workflows/cd.yml,main,https://github.com/awslabs/amazon-denseclus/blob/dbd66b4beaa5b013313c5e1bf551a8524ef8238b/.github/workflows/cd.yml,ubuntu-latest,0,1
awslabs,amazon-denseclus,.github/workflows/ci.yml,main,https://github.com/awslabs/amazon-denseclus/blob/dbd66b4beaa5b013313c5e1bf551a8524ef8238b/.github/workflows/ci.yml,ubuntu-latest,0,1
awslabs,amazon-ecr-containerd-resolver,.github/workflows/ci.yml,master,https://github.com/awslabs/amazon-ecr-containerd-resolver/blob/2883582d177bbb3f1e65b98fd5a987b659663ac2/.github/workflows/ci.yml,ubuntu-latest,0,1
