repo_name,workflow_path,workflow_type,variable_name,variable_type,variable_location,visibility,archived,forked,reusable_workflow,workflow_url,repo_url
gh-aw-threat-detection,smoke-codex.lock.yml,workflow,GH_AW_GITHUB_MCP_SERVER_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-threat-detection/blob/main/.github/workflows/smoke-codex.lock.yml,https://github.com/github/gh-aw-threat-detection
gh-aw-threat-detection,smoke-copilot-container.lock.yml,workflow,GH_AW_GITHUB_MCP_SERVER_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-threat-detection/blob/main/.github/workflows/smoke-copilot-container.lock.yml,https://github.com/github/gh-aw-threat-detection
gh-aw-threat-detection,smoke-copilot.lock.yml,workflow,GH_AW_GITHUB_MCP_SERVER_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-threat-detection/blob/main/.github/workflows/smoke-copilot.lock.yml,https://github.com/github/gh-aw-threat-detection
spec-kit,add-community-extension.lock.yml,workflow,GH_AW_GITHUB_MCP_SERVER_TOKEN,secret,step,public,0,0,0,https://github.com/github/spec-kit/blob/main/.github/workflows/add-community-extension.lock.yml,https://github.com/github/spec-kit
spec-kit,add-community-preset.lock.yml,workflow,GH_AW_GITHUB_MCP_SERVER_TOKEN,secret,step,public,0,0,0,https://github.com/github/spec-kit/blob/main/.github/workflows/add-community-preset.lock.yml,https://github.com/github/spec-kit
spec-kit,bug-assess.lock.yml,workflow,GH_AW_GITHUB_MCP_SERVER_TOKEN,secret,step,public,0,0,0,https://github.com/github/spec-kit/blob/main/.github/workflows/bug-assess.lock.yml,https://github.com/github/spec-kit
awesome-copilot,cli-for-beginners-sync.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/awesome-copilot/blob/main/.github/workflows/cli-for-beginners-sync.lock.yml,https://github.com/github/awesome-copilot
awesome-copilot,codeowner-update.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/awesome-copilot/blob/main/.github/workflows/codeowner-update.lock.yml,https://github.com/github/awesome-copilot
awesome-copilot,duplicate-resource-detector.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/awesome-copilot/blob/main/.github/workflows/duplicate-resource-detector.lock.yml,https://github.com/github/awesome-copilot
awesome-copilot,learning-hub-updater.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/awesome-copilot/blob/main/.github/workflows/learning-hub-updater.lock.yml,https://github.com/github/awesome-copilot
awesome-copilot,pr-duplicate-check.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/awesome-copilot/blob/main/.github/workflows/pr-duplicate-check.lock.yml,https://github.com/github/awesome-copilot
awesome-copilot,resource-staleness-report.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/awesome-copilot/blob/main/.github/workflows/resource-staleness-report.lock.yml,https://github.com/github/awesome-copilot
copilot-cli-for-beginners,co-op-translator.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/copilot-cli-for-beginners/blob/main/.github/workflows/co-op-translator.yml,https://github.com/github/copilot-cli-for-beginners
copilot-cli-for-beginners,course-updater.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/copilot-cli-for-beginners/blob/main/.github/workflows/course-updater.lock.yml,https://github.com/github/copilot-cli-for-beginners
copilot-cli-for-beginners,traffic-updater.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/copilot-cli-for-beginners/blob/main/.github/workflows/traffic-updater.lock.yml,https://github.com/github/copilot-cli-for-beginners
copilot-cli-for-beginners,translation-polisher.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/copilot-cli-for-beginners/blob/main/.github/workflows/translation-polisher.lock.yml,https://github.com/github/copilot-cli-for-beginners
copilot-sdk,cross-repo-issue-analysis.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/cross-repo-issue-analysis.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,handle-bug.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,1,https://github.com/github/copilot-sdk/blob/main/.github/workflows/handle-bug.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,handle-documentation.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,1,https://github.com/github/copilot-sdk/blob/main/.github/workflows/handle-documentation.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,handle-enhancement.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,1,https://github.com/github/copilot-sdk/blob/main/.github/workflows/handle-enhancement.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,handle-question.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,1,https://github.com/github/copilot-sdk/blob/main/.github/workflows/handle-question.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,issue-classification.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,job,public,0,0,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/issue-classification.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,issue-classification.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/issue-classification.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,issue-triage.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/issue-triage.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,java-adapt-handwritten-code-to-accept-upgrade-changes.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/java-adapt-handwritten-code-to-accept-upgrade-changes.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,java-codegen-fix.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/java-codegen-fix.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,release-changelog.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/release-changelog.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,sdk-consistency-review.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/sdk-consistency-review.lock.yml,https://github.com/github/copilot-sdk
gh-aw-actions,daily-runtime-threat-scan.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-actions/blob/main/.github/workflows/daily-runtime-threat-scan.lock.yml,https://github.com/github/gh-aw-actions
gh-aw-harness,smoke-copilot.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-harness/blob/main/.github/workflows/smoke-copilot.lock.yml,https://github.com/github/gh-aw-harness
gh-aw-mcpg,daily-compliance-checker.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/daily-compliance-checker.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,duplicate-code-detector.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/duplicate-code-detector.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,ghcr-download-tracker.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/ghcr-download-tracker.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,github-mcp-guard-coverage-checker.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/github-mcp-guard-coverage-checker.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,go-fan.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/go-fan.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,go-logger.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/go-logger.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,gpl-dependency-checker.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/gpl-dependency-checker.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,guard-status-tracker.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/guard-status-tracker.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,integrity-filtering-audit.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/integrity-filtering-audit.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,issue-monster.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/issue-monster.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,large-payload-tester.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/large-payload-tester.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,mcp-gateway-log-analyzer.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/mcp-gateway-log-analyzer.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,nightly-docs-reconciler.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/nightly-docs-reconciler.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,nightly-schema-updater.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/nightly-schema-updater.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,nightly-workflow-compiler.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/nightly-workflow-compiler.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,plan.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/plan.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,release.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/release.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,repo-assist.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/repo-assist.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,rust-guard-improver.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/rust-guard-improver.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,semantic-function-refactor.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/semantic-function-refactor.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,smoke-allowonly.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/smoke-allowonly.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,smoke-copilot.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/smoke-copilot.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,smoke-long-session.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/smoke-long-session.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,smoke-otel-tracing.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/smoke-otel-tracing.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,smoke-proxy-github-script.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/smoke-proxy-github-script.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,smoke-safeoutputs-discussions.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/smoke-safeoutputs-discussions.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,smoke-safeoutputs-issues.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/smoke-safeoutputs-issues.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,smoke-safeoutputs-labels.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/smoke-safeoutputs-labels.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,smoke-safeoutputs-prs.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/smoke-safeoutputs-prs.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,smoke-safeoutputs-reviews.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/smoke-safeoutputs-reviews.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,test-coverage-improver.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/test-coverage-improver.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-mcpg,test-improver.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-mcpg/blob/main/.github/workflows/test-improver.lock.yml,https://github.com/github/gh-aw-mcpg
gh-aw-firewall,build-test.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/build-test.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,ci-cd-gaps-assessment.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/ci-cd-gaps-assessment.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,ci-doctor.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/ci-doctor.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,claude-token-optimizer.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/claude-token-optimizer.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,claude-token-usage-analyzer.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/claude-token-usage-analyzer.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,cli-flag-consistency-checker.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/cli-flag-consistency-checker.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,config-consistency-auditor.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/config-consistency-auditor.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,contribution-check.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/contribution-check.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,copilot-token-optimizer.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/copilot-token-optimizer.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,copilot-token-usage-analyzer.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/copilot-token-usage-analyzer.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,dependency-security-monitor.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/dependency-security-monitor.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,doc-maintainer.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/doc-maintainer.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,duplicate-code-detector.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/duplicate-code-detector.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,export-audit.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/export-audit.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,firewall-issue-dispatcher.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/firewall-issue-dispatcher.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,issue-duplication-detector.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/issue-duplication-detector.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,issue-monster.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/issue-monster.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,pelis-agent-factory-advisor.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/pelis-agent-factory-advisor.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,plan.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/plan.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,red-team-benchmark.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/red-team-benchmark.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,refactoring-scanner.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/refactoring-scanner.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,schema-sync.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/schema-sync.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,secret-digger-claude.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/secret-digger-claude.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,secret-digger-codex.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/secret-digger-codex.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,secret-digger-copilot.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/secret-digger-copilot.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,security-guard.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/security-guard.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,security-review.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/security-review.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,smoke-chroot.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/smoke-chroot.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,smoke-claude.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/smoke-claude.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,smoke-codex.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/smoke-codex.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,smoke-copilot-byok-aoai-apikey.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/smoke-copilot-byok-aoai-apikey.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,smoke-copilot-byok-aoai-entra.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/smoke-copilot-byok-aoai-entra.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,smoke-copilot-byok.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/smoke-copilot-byok.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,smoke-copilot-pat.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/smoke-copilot-pat.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,smoke-copilot.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/smoke-copilot.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,smoke-gemini.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/smoke-gemini.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,smoke-otel-tracing.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/smoke-otel-tracing.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,smoke-services.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/smoke-services.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,test-coverage-improver.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/test-coverage-improver.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,test-coverage-reporter.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/test-coverage-reporter.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,test-hard-cap-ai-credits.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/test-hard-cap-ai-credits.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw-firewall,update-release-notes.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw-firewall/blob/main/.github/workflows/update-release-notes.lock.yml,https://github.com/github/gh-aw-firewall
gh-aw,ab-testing-advisor.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/ab-testing-advisor.lock.yml,https://github.com/github/gh-aw
gh-aw,ace-editor.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/ace-editor.lock.yml,https://github.com/github/gh-aw
gh-aw,agent-performance-analyzer.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/agent-performance-analyzer.lock.yml,https://github.com/github/gh-aw
gh-aw,agent-persona-explorer.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/agent-persona-explorer.lock.yml,https://github.com/github/gh-aw
gh-aw,agentic-token-audit.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/agentic-token-audit.lock.yml,https://github.com/github/gh-aw
gh-aw,agentic-token-optimizer.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/agentic-token-optimizer.lock.yml,https://github.com/github/gh-aw
gh-aw,agentic-token-trend-audit.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/agentic-token-trend-audit.lock.yml,https://github.com/github/gh-aw
gh-aw,agentics-maintenance.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,1,https://github.com/github/gh-aw/blob/main/.github/workflows/agentics-maintenance.yml,https://github.com/github/gh-aw
gh-aw,ai-moderator.lock.yml,workflow,GH_AW_GITHUB_TOKEN,secret,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/ai-moderator.lock.yml,https://github.com/github/gh-aw
