org,repo,workflow,fork,archived,stars,visibility,ref,ref_type,ref_resolved_to,ref_resolved_type,workflow_type,workflow_url,jobs_count,workflow_status,parent_workflows,event_triggers
github,local-action,.github/workflows/version-check.yml,0,0,327,public,main,branch,a22fb657005d437f52ffe96b064279bf47fa2535,commit,workflow,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/version-check.yml,1,,,pull_request
github,lock,.github/workflows/codeql-analysis.yml,0,0,47,public,main,branch,366d7e110a585669a76de294d0731bbf9343b8ab,commit,workflow,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/codeql-analysis.yml,1,,,"push,schedule"
github,lock,.github/workflows/comment-sample.yml,0,0,47,public,main,branch,366d7e110a585669a76de294d0731bbf9343b8ab,commit,workflow,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/comment-sample.yml,1,,,issue_comment
github,lock,.github/workflows/lint.yml,0,0,47,public,main,branch,366d7e110a585669a76de294d0731bbf9343b8ab,commit,workflow,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/lint.yml,1,,,"pull_request,push"
github,lock,.github/workflows/lock-sample.yml,0,0,47,public,main,branch,366d7e110a585669a76de294d0731bbf9343b8ab,commit,workflow,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/lock-sample.yml,1,,,workflow_dispatch
github,lock,.github/workflows/package-check.yml,0,0,47,public,main,branch,366d7e110a585669a76de294d0731bbf9343b8ab,commit,workflow,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/package-check.yml,1,,,"push,pull_request,workflow_dispatch"
github,lock,.github/workflows/test.yml,0,0,47,public,main,branch,366d7e110a585669a76de294d0731bbf9343b8ab,commit,workflow,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/test.yml,1,,,"pull_request,push"
github,lock,.github/workflows/unlock-sample.yml,0,0,47,public,main,branch,366d7e110a585669a76de294d0731bbf9343b8ab,commit,workflow,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/unlock-sample.yml,1,,,workflow_dispatch
github,lock,.github/workflows/update-latest-release-tag.yml,0,0,47,public,main,branch,366d7e110a585669a76de294d0731bbf9343b8ab,commit,workflow,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/update-latest-release-tag.yml,1,,,workflow_dispatch
github,lock,./action.yml,0,0,47,public,main,branch,366d7e110a585669a76de294d0731bbf9343b8ab,commit,action,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/./action.yml,1,,,
